Job Description Index,Company Name,Position Title,Most similar cluster index,Most similarity cluster scores,Most similar cluster keyword,Top_1_Resume_ID,Top_1_Similarity,Top_2_Resume_ID,Top_2_Similarity,Top_3_Resume_ID,Top_3_Similarity
401,"Menard, Inc",Human Resource Coordinator,1,0.927550904674822,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",21796843.0,0.9412744529597209,24508725.0,0.9410847482228843,25676643.0,0.9409900227606005
402,Crane Co.,"HR Director, Americas",1,0.9288346660429646,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",13879043.0,0.9567066869774732,17412079.0,0.9560941737656601,17812897.0,0.954753155098336
403,Aveda Institutes,Human Resources Generalist,1,0.9256206173784534,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",24508725.0,0.9456430114275616,80162314.0,0.944254989565962,39081840.0,0.9435443513361513
404,strategic HR inc.,Customer Channel Service Representative,1,0.913922239776285,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",35474904.0,0.9393655428027281,34594746.0,0.93877942440503,41910253.0,0.9369792325287734
405,Shake Shack,Construction Project Manager - Remote,1,0.9490864605753111,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",27243670.0,0.9541323385181878,26289308.0,0.9531629694031007,63083944.0,0.9519882330851175
406,Barry-Wehmiller Design Group,(3) Construction Project Managers (Remote) (industrial structures),0,0.9595320413957469,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",20905088.0,0.9664099596835591,28628090.0,0.96576190574493,10281555.0,0.9593069296115608
407,Scandinavian Tobacco Group,Construction Project Manager (Remote),0,0.9537050978953663,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",16203589.0,0.9623371933853602,22718826.0,0.9597541436442362,25656981.0,0.9580175773685962
408,CircusTrix,Construction Project Manager (Remote),0,0.9564720924286203,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",16203589.0,0.9683520187132296,10281555.0,0.9647606216703187,26994282.0,0.9606577055927312
409,The Emily Program,Construction Project Manager - Remote,0,0.944670091798149,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",16203589.0,0.9540235590456094,10281555.0,0.9473122694620677,51638201.0,0.9460038239835031
410,Cushman & Wakefield,"Project Manager, Construction Manager (Remote), Project ...",0,0.9149826769752589,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",19364677.0,0.9403870679881814,15721849.0,0.9360430292929478,49127329.0,0.9330419141953663
411,Raymond Search Group,REMOTE FLEX - Construction Project Manager,1,0.9471692151348106,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",35474904.0,0.9548282576284206,38698573.0,0.9519266228459284,39650734.0,0.9513375770835868
412,CBRE,"Construction Project Manager- (Remote in Detroit, Cleveland, or...",0,0.9217722159935887,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",24154692.0,0.931562232966206,37792474.0,0.9292987604429941,32773331.0,0.928734654098232
413,Blackrock,Real Estate Investment Management Associate (Monsey),1,0.9024534303926885,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",18824120.0,0.9366057497273799,15363277.0,0.9313715048848505,12858898.0,0.9283767686524145
414,Creative Financial Staffing (CFS),Senior Financial Analyst,1,0.9147304665219653,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",28969385.0,0.9309690173585343,24550866.0,0.9249883989915466,11877150.0,0.9232739158479928
415,Optm,"Sr. Software Engineer, Networking (Remote)",4,0.9242079283356466,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",22450718.0,0.9353157322811048,46260230.0,0.9338231100046352,12472574.0,0.9333919313665597
416,GitHub,GRC Product Risk Analyst (Remote),1,0.9490623719483645,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",41910253.0,0.96978967758363,12938389.0,0.9693612185616751,27847081.0,0.9678428250581116
417,"NITYA Software Solutions, Inc.",Windows Packaging Engineer,4,0.9139761930621098,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",41152404.0,0.9286435610876868,11020140.0,0.9240378872573503,26790545.0,0.9214860728291204
418,Tempus,Engineering Lead - Analytics Platform,4,0.9254641583189527,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",12011623.0,0.9479404647661955,88907739.0,0.9396739796720994,13964744.0,0.9355762157941483
419,"Holman Frenia Allison, PC","Holman Frenia Allison, PC Hiring for Audit Staff Accountant Job at...",1,0.9531941841976599,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",28969385.0,0.9641074448285682,21853199.0,0.9636583325490089,29050809.0,0.9607625931998083
420,Church & Dwight Careers,Accounting Clerk,1,0.9102698277380084,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",28969385.0,0.9296441514603058,23513618.0,0.9227229967770749,18132924.0,0.9222327974776561
421,First Commerce Bank,"Senior Accountant, Banking (Lakewood)",1,0.9155377144575052,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",28969385.0,0.9499543254093743,37370455.0,0.9471713396686583,53640713.0,0.9461112044507575
422,Spherion,Audit Staff Accountant,1,0.9579006695664957,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",28969385.0,0.9669878798544276,14449423.0,0.966863892307132,49204385.0,0.9652734619642039
423,Beech Valley Solutions,"Assurance Senior, Public Accounting",1,0.9289888087477045,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",84356308.0,0.9408200387729774,15592167.0,0.9393993786332214,28969385.0,0.9361073079720034
424,Vita Healthcare Group,Accountant,1,0.9547283739230734,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",28969385.0,0.9589175350184216,14055988.0,0.9579673017178261,15792052.0,0.9555945127194656
425,Robert Half Accountemps,Accountant,1,0.8694260930484845,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",49204385.0,0.9078307288827138,29050809.0,0.8982188672757939,28969385.0,0.8973017359989046
426,Resource Solutions,Business Development Specialist,1,0.9336554714947851,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",27847081.0,0.957783714065725,34594746.0,0.956014289228041,41910253.0,0.9544835366471852
427,Care365 Homecare,Business Development Associate,1,0.9179333048473299,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",13520837.0,0.9340366201515002,18155310.0,0.9312260499211582,39650734.0,0.9310714630726651
428,Stand 8 Technology Services,Business Development Manager - Talent and Technology Solutions,2,0.9034586128120973,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.9319828938176098,99244405.0,0.924446836139891,37348041.0,0.9220766976754218
429,City Wide Facility Solutions,Business Development Specialist,3,0.9466794927049536,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",23063986.0,0.9534676032819189,26780935.0,0.9513386662341047,15918496.0,0.9506801571095218
430,First Solar,Business Development & Sales Analyst II,1,0.9471204492091067,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",15581242.0,0.9671565316392468,25397102.0,0.963405103053372,24544244.0,0.9605484721618767
431,European Recruitment,Business Development Manager (Monsey),1,0.9328658161510913,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",18208580.0,0.954661857502622,29208172.0,0.9466623027259893,17818707.0,0.9464263624278306
432,GLG,Manager Business Development,1,0.9258676235755074,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",12504278.0,0.951082167089764,35474904.0,0.9504470565763679,17189156.0,0.9481797736211905
433,Carta,Business Development Manager Private Equity,1,0.9296728222201545,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",18208580.0,0.9528781038778216,35164503.0,0.9523370170337285,29208172.0,0.9521426808037008
434,Direct TV,Sr Manager - Business Development,1,0.9218485007764325,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",11209758.0,0.932199502710759,80527194.0,0.932164876026802,13352113.0,0.927994739938491
435,Legal Marketing And Staffing,Information Technology System Administrator,4,0.9294283579469103,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",83338413.0,0.9383907081655933,24038620.0,0.9363896610990705,27372171.0,0.9352937675715121
436,TPD® Workforce & HR Solutions,"Systems Administrator, IT (Brooklyn, NY)",4,0.96121552901312,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",24038620.0,0.9608667798779009,21125113.0,0.9592189113045968,22450718.0,0.9584207618861285
437,Vera Institute of Justice,"Systems Administrator, IT (Brooklyn, NY)",2,0.9331401705361458,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",29134372.0,0.945776843847399,27531694.0,0.942761667040894,29319314.0,0.9416914918397861
438,"Core BTS, INC.",Network and Systems Administrator (On-Site ~ NOT REMOTE),4,0.9402600472095586,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",17641670.0,0.9622169462352044,24913648.0,0.9566682857772366,14593060.0,0.9530780121459246
439,Dwight School,Network and Systems Administrator,4,0.9511347057422798,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",17641670.0,0.9560015333694514,83338413.0,0.9550203985048298,11020140.0,0.9543837917551701
440,Corning Federal Credit Union,It Systems Administrator Ii,4,0.8994009929859609,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",22450718.0,0.9184338779034185,29134721.0,0.9184051794141692,13964744.0,0.9158887159183899
441,Marcus & Millichap,Network Systems Admin,4,0.9369373195305593,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",17641670.0,0.9558843391149664,14593060.0,0.9545078899991548,24913648.0,0.9521759498350999
442,Brooklyn Public Library,Systems Administrator,1,0.9488763083820393,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",27847081.0,0.9664311054658692,34594746.0,0.9661090540403006,59777056.0,0.9608289645372905
443,AHRC New York City,Systems Administrator,4,0.952837095654032,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",11020140.0,0.9623671217674314,22450718.0,0.9621190842641658,17641670.0,0.9569040688713005
444,TBC Retail Group,Regional Sales Manager,3,0.9304413923290447,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",26278597.0,0.9420270297458084,59422148.0,0.9408808560688188,18509268.0,0.9371831801014769
445,AM Retail Group - Karl Lagerfeld Paris,Assistant Sales Manager - Full Time,3,0.927045510857673,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",22391901.0,0.9464640434693956,18557164.0,0.9423059104927717,28939941.0,0.9405235754509159
446,Work With Your Handz,Service Manager,1,0.9113913940252908,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",11183737.0,0.9366587014739209,41910253.0,0.9336997985767989,23761385.0,0.9285923179752227
447,ProActivate,Regional Sales Manager,3,0.9188182519966677,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",29928796.0,0.9259030338490661,27850777.0,0.9257567443596249,39875803.0,0.9247288031111217
448,Syntax Systems Ltd,"Regional Sales Director, SAP - NE - United States",2,0.8815281345603971,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.9231285117457775,99244405.0,0.9226675612266191,84512719.0,0.9145401773387266
449,AVer USA,"Regional Sales Manager, Video Conferencing (East)",3,0.9440215218359465,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",28939941.0,0.9543601484035316,18368613.0,0.9516840516231434,34303500.0,0.9501655855630697
450,PNC Financial Services Group,Sales Leader I - Business Banking Sales Manager,1,0.9517766473020522,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",18171955.0,0.9601257828804273,18208580.0,0.9586963515907111,12587973.0,0.9585758759796512
451,LG Electronics North America,Regional Sales Manager - Air Solutions NE,3,0.9431809136658971,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",11902276.0,0.9624485393747043,27850777.0,0.9581429725408899,25162378.0,0.9579331699610163
452,Nancy Hill Agency,Licensed Insurance Agent Remote Executive Sales Manager,1,0.9209075715444219,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",12504278.0,0.9422817947957394,17189156.0,0.9385928664573064,80527194.0,0.9370738348916419
453,Gallin Associates,Sales leader,1,0.9271923942402887,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",18805506.0,0.9452125754226672,58165257.0,0.94365621952668,12202337.0,0.9421563938019897
454,CreateMe,Senior Director Finance,1,0.9277709641551825,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",28969385.0,0.9438187499053103,19446337.0,0.9418763736364456,14722634.0,0.9418070022894991
455,Project FIND,Director of Finance,1,0.9169445874598604,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",32308556.0,0.9414357795357382,12955994.0,0.9329546845350161,24184357.0,0.9312607602891971
456,Eastern Union,Financial Analyst,1,0.9349238139559523,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",28969385.0,0.9419297837897287,15592167.0,0.9408170188407834,14449423.0,0.9395008005273695
457,Flywheel Technologies,VP of Finance (East Meadow),1,0.9362398688132206,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",28969385.0,0.954320846749313,14722634.0,0.9537144215937761,88691367.0,0.9516152916439227
458,The Execu - Search Group,Director - FP&A / Corporate Finance,2,0.8988756735948512,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.9320481063760124,99244405.0,0.9229168912961581,29926588.0,0.9224719088145616
459,Montefiore Health System,Director Financial Business Management (Freeport),1,0.9288121456408907,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",37087824.0,0.9439862453882782,16279537.0,0.9426307570988829,59962788.0,0.9406056364209375
460,Utica Mutual Insurance Company,Chief Financial Officer,1,0.9470802487037566,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",14722634.0,0.958300146774554,28969385.0,0.9575742925551771,23513618.0,0.9569485658073529
461,Scotiabank,"Associate Director, Global Capital Markets Documentation, GBM...",1,0.9468536105930381,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",24508725.0,0.9550907544713693,12955994.0,0.9549860266395693,41950126.0,0.9538096081488909
462,Bennett Gaynor ,Furniture Product Sales Liasion,3,0.9174204444872465,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",24516163.0,0.9388494066975934,71767359.0,0.9381117281525284,36970996.0,0.9367053882357181
463,Central Office,Data Analyst/Manager,1,0.9263844723113153,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",18365443.0,0.9489041856292465,18949843.0,0.9474943337851622,38897568.0,0.9452633947825115
464,Montblanc,"Manager, Data Analytics",4,0.8763369648096622,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",42156237.0,0.9072138213588423,21156767.0,0.906201087034658,30223363.0,0.901508901150455
465,Michael Page International,Data Analyst Manager,4,0.9116761366400485,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",24610685.0,0.9298333036834161,28790806.0,0.9292518151986475,13964744.0,0.9213650624536187
466,StrongArm Technologies,Senior Data Analyst,4,0.9172558399347822,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",21156767.0,0.946616887914022,42156237.0,0.9453835299676653,12011623.0,0.9442158176457662
467,Facebook App,Analytics Manager,2,0.9253126793970912,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.9585021476402222,99244405.0,0.9446175538787975,84512719.0,0.9404891624012572
468,Publicis Sapient,Marketing Analytics Manager,4,0.8808976660084089,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",80679862.0,0.921129165198746,24610685.0,0.9135320338580643,13964744.0,0.9129491307629902
469,"Rising Ground, Inc",Data Management Analyst for Netsmart,4,0.9344816654349669,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",22450718.0,0.9450109341062978,11020140.0,0.9442280934623235,83338413.0,0.9417615746967812
470,Illumina,"Associate Project Manager, IVD Product Development (San Diego, CA)",4,0.9247840867156097,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",13964744.0,0.9451682425001185,21038022.0,0.9414802607707902,27485716.0,0.9409498567019183
471,Amazon,"Sr. Product Marketing Manager - Growth, Music Industry",3,0.9335180659949839,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",25162378.0,0.9646674511762521,25038571.0,0.9641640225702641,19557384.0,0.9573010763583835
472,"Amazon.com Services, Inc.","Marketing Program Manager, B2B",4,0.9227156500381795,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",80679862.0,0.945206194234921,13964744.0,0.9451132110607852,29825044.0,0.9398954634223434
473,United Nations Federal Credit Union,Systems Analyst - Appserver Admin,4,0.9650677980338767,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",11020140.0,0.9751405612866151,22450718.0,0.9693302456225792,36856210.0,0.9647553875019763
474,Hispanic Outlook,Administrative Executive Assistant - Building Operations,2,0.9133346850713233,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.9360101766604924,15636923.0,0.9350889146130286,28669770.0,0.9299531782124836
475,Toll International LLC,Office Administrator,1,0.9441905301294078,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",24184357.0,0.9570808746697739,27847081.0,0.956887267416475,14496667.0,0.9551753247404963
476,Executive Excellence,"Academic Dean, VOICE Charter School",2,0.9350116357347088,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",20399718.0,0.9564395497457698,28933005.0,0.9536531407565167,12467531.0,0.9525670084713826
477,Clinical Management Consultants,Assistant RN Manager Telemetry - Night shift,2,0.8931430047157305,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",26456474.0,0.9251579386843944,80053367.0,0.9159034544048714,27182111.0,0.9147592174361716
478,Walter P Moore,Project Management Administrator,0,0.9328137350562113,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",16203589.0,0.9445244808584292,27798860.0,0.9415413298567223,12547982.0,0.9409299083779927
479,Queens Surgical Center,Nurse Administrator,2,0.9088431650068306,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",26456474.0,0.9389393712080105,77266989.0,0.9334187100107783,80053367.0,0.9333229095543656
480,Physician Affiliate Group of NY,Administrative Assistant,2,0.9275695306208864,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",80053367.0,0.9424207828645504,54934269.0,0.9378785281684734,27531694.0,0.9362278487528571
481,"SBM Management Services, LP",Site Administrative Assistant,1,0.9335128378515686,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",27847081.0,0.9529183529865626,14508237.0,0.952768841264269,97123005.0,0.950383951034079
482,IQVIA,Sr. HR Business Partner (Hybrid/Remote Role),1,0.9118270978879424,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",13879043.0,0.9432606678455694,17412079.0,0.9429511624107765,16877897.0,0.9423866614615489
483,DoorDash,Senior HR Business Partner,1,0.9386778057215164,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",13520837.0,0.9578273416406852,17412079.0,0.956927222991089,13879043.0,0.9568343294314747
484,Scale,HR Generalist,1,0.9105186985600384,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",41910253.0,0.9568879767064931,27847081.0,0.9439607939095915,24508725.0,0.9412214715503606
485,Nielsen,HR Initiatives Program Lead (Remote),2,0.92651923133391,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.9540120000507262,37348041.0,0.9446654571153077,29319314.0,0.9419519242918217
486,Veterans Health Administration,Federal - Nursing Assistant Inpatient Mental Health West,2,0.9057623357837363,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",16356151.0,0.9554065011720304,80053367.0,0.9542805753416579,46772262.0,0.9537763133480232
487,"Veterans Affairs, Veterans Health Administration",Nursing Assistant (Inpatient Mental Health),2,0.8927405540758433,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",46349752.0,0.9632040573223952,16132195.0,0.9598317356806652,15180322.0,0.9596388329430676
488,"Veterans Health Administration, Department of Veterans Affairs",Nursing Assistant (Inpatient Mental Health),2,0.9002079151875647,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",46349752.0,0.9702798448180303,31395710.0,0.9692500206599168,16132195.0,0.9654114659730304
489,The Hire Mark,Sylmar Certified Nursing Assistant CNA for Psychiatric lockdown...,2,0.9082216566714141,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",46349752.0,0.9567721769954979,16356151.0,0.95620786651525,80053367.0,0.9531617527786062
490,US Veterans Health Administration,Nursing Assistant (Inpatient Mental Health),2,0.8677249542696652,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",46349752.0,0.9513765013856511,31395710.0,0.943731656221769,46772262.0,0.9428122442362299
491,Meadowbrook Behavioral Health,Certified nursing assistant,2,0.8414358765065374,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",15636923.0,0.8696374821541473,12938200.0,0.8657096578620559,10659182.0,0.8618499571569254
492,Sutter Health,Nurse Practitioner - Icu Davies - Pd,2,0.9179084853949239,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",16356151.0,0.9547728750526614,28670024.0,0.9546577999108412,12938200.0,0.9482095645729169
493,Marina del Rey,"Mental Health Worker/CNA, Full Time, Nights",2,0.8358554271854546,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",10969918.0,0.9019148718346895,91478356.0,0.8966252318590839,46349752.0,0.8941826254664338
494,The Carrington Team,Real Estate Agent - Training Provided,1,0.9331552878636505,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",18171955.0,0.943806733283386,18208580.0,0.9431223437840766,30709029.0,0.9427629953333327
495,Marcus and Millichap,Entry-Level Commercial Real Estate Agent,2,0.9029605029520994,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.9224571199567659,29926588.0,0.9219745728034248,99244405.0,0.915874057171222
496,Keller Williams Realty,Real Estate Agent - Training Provided,1,0.923654012144415,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",30709029.0,0.9385403414429585,18171955.0,0.9348833046362779,24967652.0,0.9330032516978395
497,BH Properties,Realtor,1,0.9104766267054657,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",30999638.0,0.9233665218128633,18155310.0,0.922542125813981,24544244.0,0.921279665766432
498,EXIT Realty Top Properties NY,Real Estate Agent,1,0.8811800378899155,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",30709029.0,0.9271235496228476,18171955.0,0.9024536221212908,17602815.0,0.9006413971937097
499,Riseboro Community Partnership,VP Real Estate,1,0.92206962933939,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",14849103.0,0.9398324886582639,11842348.0,0.9358367879659573,18208580.0,0.9348685241042158
500,Venezia Realty Group LLC,Real Estate Agent,0,0.6405338396952458,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",50328713.0,0.7099309995003025,24668861.0,0.6960292052605035,18024825.0,0.6868208095825629
501,Creative Real Estate Pros Rr,Creative Real Estate Agent in Nyc (We Train You),3,0.9495957756483578,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",34146825.0,0.9680622521846916,20148147.0,0.9670365899036137,33236701.0,0.965084683396084
502,Highline Residential Technology,Real Estate Agent,3,0.9117994570803722,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",22391901.0,0.9211829789973326,38087844.0,0.9209090954147134,33236701.0,0.9194720234035372
503,"11 Jo-Ann Stores Support Center, Inc.","Coordinator, Customer Care Center",1,0.9174163755821626,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",34594746.0,0.9454959518800523,35474904.0,0.9431186746522227,17189156.0,0.9397408160515348
504,PNC Bank,Investment Service Partner – Customer Service Rep – REMOTE OPTION,1,0.9544906057695737,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",33370664.0,0.964412241284567,35474904.0,0.9618671826817236,11773767.0,0.9609491676002175
505,"FASTSIGNS® OF DOWNTOWN CLEVELAND, OH",Customer Service Representative / Inside Sales,1,0.9564394053591282,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",29865476.0,0.9646083495045563,24544244.0,0.9632531469179242,35474904.0,0.9622695084760449
506,Embrace Pet Insurance,Customer Care Embracer,1,0.9154094200174463,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",33370664.0,0.9406249008104289,14064815.0,0.9380162686676821,35474904.0,0.93707016513416
507,National Asset Recovery Specialists,Customer Support Specialist,1,0.9419200601244857,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",97123005.0,0.9585627387596447,29149998.0,0.9566580097415199,27847081.0,0.9562857934278444
508,Staffing Solutions Enterprises,Editor (Remote or Onsite),4,0.9167907948258095,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",14267489.0,0.9324534871994896,21283733.0,0.9312625825474825,29134721.0,0.9304411760002279
509,Angi,"Director, Strategy & Operations",1,0.9426885545100787,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",26932091.0,0.956627395303232,18365443.0,0.9555798030610788,41910253.0,0.9553261952045194
510,Resilience,Sr. Director/Head of Strategy and Business Operations,1,0.929157932727933,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",68781345.0,0.9643263210153099,31016926.0,0.9630163407416961,49777184.0,0.9623187691355855
511,RSM US LLP,Management Consulting Director- Strategy and Operations (San...,0,0.9209802258604192,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",20905088.0,0.9413245115152187,28628090.0,0.9404995278019361,24154692.0,0.9397560393812392
